Name,Date,Open,High,Low,Close,Volume
SP500,20100629,1071.10,1071.10,1035.18,1041.24,0
SP500,20100630,1040.56,1048.08,1028.33,1030.71,0
SP500,20100701,1031.10,1033.58,1010.91,1027.37,0
SP500,20100702,1031.38,1032.95,1015.93,1022.58,0
SP500,20100706,1028.09,1042.50,1018.35,1028.06,0
SP500,20100707,1028.54,1060.89,1028.54,1060.27,0
SP500,20100708,1062.92,1071.25,1058.24,1070.25,0
SP500,20100709,1070.50,1078.16,1068.10,1077.96,0
SP500,20100712,1077.23,1080.78,1070.45,1078.75,0
SP500,20100713,1080.65,1099.46,1080.65,1095.34,0
SP500,20100714,1095.61,1099.08,1087.68,1095.17,0
SP500,20100715,1094.46,1098.66,1080.53,1096.48,0
SP500,20100716,1093.85,1093.85,1063.32,1064.88,0
SP500,20100719,1066.85,1074.70,1061.11,1071.25,0
SP500,20100720,1064.53,1083.94,1056.88,1083.48,0
SP500,20100721,1086.67,1088.96,1065.25,1069.59,0
SP500,20100722,1072.14,1097.50,1072.14,1093.67,0
SP500,20100723,1092.17,1103.73,1087.88,1102.66,0
SP500,20100726,1102.89,1115.01,1101.30,1115.01,0
SP500,20100727,1117.36,1120.95,1109.78,1113.84,0
SP500,20100728,1112.84,1114.66,1103.11,1106.13,0
SP500,20100729,1108.07,1115.90,1092.82,1101.53,0
SP500,20100730,1098.44,1106.44,1088.01,1101.60,0
SP500,20100802,1107.53,1127.30,1107.53,1125.86,0
SP500,20100803,1125.34,1125.44,1116.76,1120.46,0
SP500,20100804,1121.06,1128.75,1119.46,1127.24,0
SP500,20100805,1125.78,1126.56,1118.81,1125.81,0
SP500,20100806,1122.07,1123.06,1107.17,1121.64,0
SP500,20100809,1122.80,1129.24,1120.91,1127.79,0
SP500,20100810,1122.92,1127.16,1111.58,1121.06,0
SP500,20100811,1116.89,1116.89,1088.55,1089.47,0
SP500,20100812,1081.48,1086.72,1076.69,1083.61,0
SP500,20100813,1082.22,1086.25,1079.00,1079.25,0
SP500,20100816,1077.49,1082.62,1069.49,1079.38,0
SP500,20100817,1081.16,1100.14,1081.16,1092.54,0
SP500,20100818,1092.08,1099.77,1085.76,1094.16,0
SP500,20100819,1092.44,1092.44,1070.66,1075.63,0
SP500,20100820,1075.63,1075.63,1063.91,1071.69,0
SP500,20100823,1073.36,1081.58,1067.08,1067.36,0
SP500,20100824,1063.20,1063.20,1046.68,1051.87,0
SP500,20100825,1048.98,1059.38,1039.83,1055.33,0
SP500,20100826,1056.28,1061.45,1045.40,1047.22,0
SP500,20100827,1049.27,1065.21,1039.70,1064.59,0
SP500,20100830,1062.90,1064.40,1048.79,1048.92,0
SP500,20100831,1046.88,1055.14,1040.88,1049.33,0
SP500,20100901,1049.72,1081.30,1049.72,1080.29,0
SP500,20100902,1080.66,1090.10,1080.39,1090.10,0
SP500,20100903,1093.61,1105.10,1093.61,1104.51,0
SP500,20100907,1102.60,1102.60,1091.15,1091.84,0
SP500,20100908,1092.36,1103.26,1092.36,1098.87,0
SP500,20100909,1101.15,1110.27,1101.15,1104.18,0
SP500,20100910,1104.57,1110.88,1103.92,1109.55,0
SP500,20100913,1113.38,1123.87,1113.38,1121.90,0
SP500,20100914,1121.16,1127.36,1115.58,1121.10,0
SP500,20100915,1119.43,1126.46,1114.63,1125.07,0
SP500,20100916,1123.89,1125.44,1118.88,1124.66,0
SP500,20100917,1126.39,1131.47,1122.43,1125.59,0
SP500,20100920,1126.57,1144.86,1126.57,1142.71,0
SP500,20100921,1142.82,1148.59,1136.22,1139.78,0
SP500,20100922,1139.49,1144.38,1131.58,1134.28,0
SP500,20100923,1131.10,1136.77,1122.79,1124.83,0
SP500,20100924,1131.69,1148.90,1131.69,1148.67,0
SP500,20100927,1148.64,1149.92,1142.00,1142.16,0
SP500,20100928,1142.31,1150.00,1132.09,1147.70,0
SP500,20100929,1146.75,1148.63,1140.26,1144.73,0
SP500,20100930,1145.97,1157.16,1136.08,1141.20,0
SP500,20101001,1143.49,1150.30,1139.42,1146.24,0
SP500,20101004,1144.96,1148.16,1131.87,1137.03,0
SP500,20101005,1140.68,1162.76,1140.68,1160.75,0
SP500,20101006,1159.81,1162.33,1154.85,1159.97,0
SP500,20101007,1161.57,1163.87,1151.41,1158.06,0
SP500,20101008,1158.36,1167.73,1155.58,1165.15,0
SP500,20101011,1165.32,1168.68,1162.02,1165.32,0
SP500,20101012,1164.28,1172.58,1155.71,1169.77,0
SP500,20101013,1171.32,1184.38,1171.32,1178.10,0
SP500,20101014,1177.82,1178.89,1166.71,1173.81,0
SP500,20101015,1177.47,1181.20,1167.12,1176.19,0
SP500,20101018,1176.83,1185.53,1174.55,1184.71,0
SP500,20101019,1178.64,1178.64,1159.71,1165.90,0
SP500,20101020,1166.74,1182.94,1166.74,1178.17,0
SP500,20101021,1179.82,1189.43,1171.17,1180.26,0
SP500,20101022,1180.52,1183.93,1178.99,1183.08,0
SP500,20101025,1184.74,1196.14,1184.74,1185.62,0
SP500,20101026,1184.88,1187.11,1177.72,1185.64,0
SP500,20101027,1183.84,1183.84,1171.70,1182.45,0
SP500,20101028,1184.47,1189.53,1177.10,1183.78,0
SP500,20101029,1183.87,1185.46,1179.70,1183.26,0
SP500,20101101,1185.71,1195.81,1177.65,1184.38,0
