Name,Date,Open,High,Low,Close,Volume
DAX,20091023,5787.98,5848.68,5731.69,5740.25,0
DAX,20091026,5764.03,5799.42,5624.10,5642.16,0
DAX,20091027,5652.87,5673.19,5597.63,5635.02,0
DAX,20091028,5639.64,5646.01,5493.59,5496.27,0
DAX,20091029,5491.96,5590.22,5461.55,5587.45,0
DAX,20091030,5593.15,5597.30,5394.80,5414.96,0
DAX,20091102,5410.61,5472.03,5376.63,5430.82,0
DAX,20091103,5412.06,5412.06,5312.64,5353.35,0
DAX,20091104,5378.16,5471.00,5364.92,5444.23,0
DAX,20091105,5404.83,5512.00,5356.13,5480.92,0
DAX,20091106,5464.55,5526.86,5410.54,5488.25,0
DAX,20091109,5514.34,5626.15,5514.34,5619.72,0
DAX,20091110,5627.16,5650.88,5602.55,5613.20,0
DAX,20091111,5633.09,5705.89,5633.09,5668.35,0
DAX,20091112,5657.90,5726.38,5632.77,5663.96,0
DAX,20091113,5661.82,5700.51,5615.68,5686.83,0
DAX,20091116,5717.46,5812.84,5717.46,5804.82,0
DAX,20091117,5788.46,5802.32,5760.53,5778.43,0
DAX,20091118,5793.39,5843.27,5770.66,5787.61,0
DAX,20091119,5783.91,5791.83,5688.64,5702.18,0
DAX,20091120,5724.93,5744.53,5638.33,5663.15,0
DAX,20091123,5689.38,5823.18,5689.38,5801.48,0
DAX,20091124,5762.57,5814.18,5745.57,5769.31,0
DAX,20091125,5794.66,5825.87,5753.86,5803.02,0
DAX,20091126,5785.09,5785.12,5596.98,5614.17,0
DAX,20091127,5580.52,5718.53,5519.48,5685.61,0
DAX,20091130,5691.84,5718.34,5607.82,5625.95,0
DAX,20091201,5653.88,5776.61,5653.08,5776.61,0
DAX,20091202,5771.50,5813.23,5752.26,5781.68,0
DAX,20091203,5805.14,5852.87,5754.98,5770.35,0
DAX,20091204,5752.86,5859.34,5724.27,5817.65,0
DAX,20091207,5812.11,5812.69,5743.17,5784.75,0
DAX,20091208,5764.30,5809.80,5659.40,5688.58,0
DAX,20091209,5673.20,5712.19,5605.43,5647.84,0
DAX,20091210,5646.65,5741.80,5636.96,5709.02,0
DAX,20091211,5714.43,5793.07,5714.43,5756.29,0
DAX,20091214,5803.20,5827.25,5778.83,5802.26,0
