Name,Date,Open,High,Low,Close,Volume
BOVESPA,20121108,58522.69,59007.92,57420.19,57524.45,0
BOVESPA,20121109,57516.89,58108.93,56861.95,57357.71,0
BOVESPA,20121112,57357.90,57712.20,56987.62,57064.31,0
BOVESPA,20121113,57048.98,57529.42,56593.18,57486.07,0
BOVESPA,20121114,57472.27,57472.27,56038.37,56279.36,0
BOVESPA,20121116,56276.66,56276.66,55125.56,55402.33,0
BOVESPA,20121119,55387.40,56666.23,55387.40,56450.86,0
BOVESPA,20121121,56453.44,56789.16,55946.10,56242.12,0
BOVESPA,20121122,56245.41,56642.79,56242.49,56436.97,0
BOVESPA,20121123,56438.59,57574.03,56247.86,57574.03,0
BOVESPA,20121126,57177.69,57572.19,56501.67,56737.10,0
BOVESPA,20121127,56737.10,57419.83,56248.09,56248.09,0
BOVESPA,20121128,56205.84,56590.93,55685.72,56539.40,0
BOVESPA,20121129,56562.17,57852.53,56562.17,57852.53,0
BOVESPA,20121130,57845.08,58030.54,56704.10,57474.57,0
BOVESPA,20121203,57479.38,58332.48,57479.38,58202.35,0
BOVESPA,20121204,58211.51,58519.56,57546.53,57563.23,0
BOVESPA,20121205,57596.93,58126.86,57231.43,57678.62,0
BOVESPA,20121206,57684.76,57860.15,57128.67,57656.42,0
BOVESPA,20121207,57656.42,58594.03,57635.60,58487.32,0
BOVESPA,20121210,58467.91,59248.23,58090.95,59248.23,0
BOVESPA,20121211,59257.43,59746.87,58950.76,59623.34,0
BOVESPA,20121212,59625.54,59858.53,59290.68,59474.18,0
BOVESPA,20121213,59458.60,59968.66,59153.76,59316.75,0
BOVESPA,20121214,59319.83,59824.35,59272.85,59604.92,0
BOVESPA,20121217,59604.41,59914.09,59322.71,59566.52,0
BOVESPA,20121218,59568.29,60538.73,59565.27,60460.73,0
BOVESPA,20121219,60460.73,61212.33,60395.57,60998.34,0
BOVESPA,20121220,60991.87,61276.12,60621.68,61276.12,0
BOVESPA,20121221,61270.79,61270.79,60221.04,61007.03,0
BOVESPA,20121226,61002.73,61322.17,60860.95,60959.79,0
BOVESPA,20121227,60963.66,61191.26,60232.51,60415.95,0
BOVESPA,20121228,60415.95,61066.34,60415.95,60952.08,0
BOVESPA,20130102,60990.34,62886.96,60990.34,62550.10,0
BOVESPA,20130103,62555.04,63472.55,62341.48,63312.46,0
BOVESPA,20130104,63314.22,63314.22,62414.98,62523.06,0
BOVESPA,20130107,62523.06,62698.87,61639.34,61932.54,0
BOVESPA,20130108,61932.87,62264.99,61080.92,61127.84,0
BOVESPA,20130109,61128.79,61811.77,61102.69,61578.58,0
BOVESPA,20130110,61578.02,61947.20,61156.05,61678.31,0
BOVESPA,20130111,61661.87,61682.83,61198.00,61497.43,0
BOVESPA,20130114,61511.35,62284.76,61511.35,62080.79,0
BOVESPA,20130115,62078.96,62151.36,61694.62,61727.61,0
BOVESPA,20130116,61725.63,61787.35,61241.06,61787.35,0
BOVESPA,20130117,61806.18,62309.42,61683.11,62194.06,0
BOVESPA,20130118,62196.86,62395.20,61822.46,61956.14,0
BOVESPA,20130121,61962.34,62051.78,61804.24,61899.71,0
BOVESPA,20130122,61904.35,61995.23,61534.06,61692.29,0
BOVESPA,20130123,61692.29,61969.36,61542.52,61966.26,0
BOVESPA,20130124,61965.59,62249.42,60838.29,61169.83,0
BOVESPA,20130128,61177.74,61312.86,59921.35,60027.07,0
BOVESPA,20130129,60027.00,60427.64,59757.70,60406.33,0
BOVESPA,20130130,60404.64,60404.64,59305.44,59336.70,0
BOVESPA,20130131,59344.44,59771.23,59114.02,59761.49,0
BOVESPA,20130201,59764.49,60496.05,59742.40,60351.16,0
BOVESPA,20130204,60350.37,60350.37,59256.01,59575.66,0
BOVESPA,20130205,59575.66,59974.37,59132.34,59444.97,0
BOVESPA,20130206,59441.63,59582.09,58587.81,58951.07,0
BOVESPA,20130207,58936.31,59435.43,58115.51,58372.46,0
BOVESPA,20130208,58374.10,58638.39,58024.56,58497.83,0
BOVESPA,20130213,58494.50,58754.45,58251.89,58405.74,0
BOVESPA,20130214,58405.74,58405.74,57750.70,58077.31,0
BOVESPA,20130215,58075.64,58352.45,57801.67,57903.30,0
BOVESPA,20130218,57905.69,57929.12,57420.30,57613.90,0
BOVESPA,20130219,57619.38,58060.89,57233.95,57314.40,0
BOVESPA,20130220,57312.46,57568.89,56034.29,56177.60,0
BOVESPA,20130221,56152.66,56227.24,55430.26,56154.68,0
BOVESPA,20130222,56158.58,56742.25,56106.88,56697.06,0
