Name,Date,Open,High,Low,Close,Volume
FT-SE100,19990208,5867.40,5867.40,5789.60,5834.90,0
FT-SE100,19990209,5838.50,5868.10,5756.50,5779.90,0
FT-SE100,19990210,5779.60,5779.60,5697.70,5770.20,0
FT-SE100,19990211,5792.10,5888.70,5792.10,5888.50,0
FT-SE100,19990212,5940.00,6032.50,5880.20,5950.70,0
FT-SE100,19990215,5930.20,6033.20,5924.00,6023.20,0
FT-SE100,19990216,6042.60,6133.20,6042.60,6108.60,0
FT-SE100,19990217,6090.70,6111.90,6040.70,6078.40,0
FT-SE100,19990218,6084.00,6117.80,6007.10,6074.90,0
FT-SE100,19990219,6066.30,6066.40,6009.50,6031.20,0
FT-SE100,19990222,6037.70,6080.90,5994.80,6069.90,0
FT-SE100,19990223,6118.70,6185.20,6111.90,6155.20,0
FT-SE100,19990224,6152.20,6316.60,6146.80,6307.60,0
FT-SE100,19990225,6272.10,6319.80,6193.40,6206.50,0
FT-SE100,19990226,6207.00,6222.70,6156.60,6175.10,0
FT-SE100,19990301,6177.50,6185.20,6032.70,6060.90,0
FT-SE100,19990302,6062.30,6089.60,6033.50,6061.30,0
FT-SE100,19990303,6057.30,6116.00,6039.90,6048.30,0
FT-SE100,19990304,6057.10,6117.90,6021.40,6101.40,0
FT-SE100,19990305,6141.70,6243.30,6122.50,6205.50,0
FT-SE100,19990308,6210.00,6234.50,6174.60,6208.80,0
FT-SE100,19990309,6220.50,6287.30,6196.90,6237.70,0
FT-SE100,19990310,6232.70,6242.10,6168.60,6241.50,0
FT-SE100,19990311,6290.40,6360.30,6241.20,6335.70,0
FT-SE100,19990312,6332.10,6365.40,6272.80,6282.20,0
FT-SE100,19990315,6259.20,6280.80,6159.40,6206.80,0
FT-SE100,19990316,6216.80,6269.60,6181.20,6201.90,0
FT-SE100,19990317,6194.50,6194.50,6109.70,6140.60,0
FT-SE100,19990318,6144.80,6161.40,6074.90,6114.30,0
FT-SE100,19990319,6160.80,6211.20,6135.60,6163.20,0
FT-SE100,19990322,6155.20,6200.10,6128.90,6152.80,0
