Name,Date,Open,High,Low,Close,Volume
CAC40,20071107,5738.25,5759.53,5646.12,5683.22,0
CAC40,20071108,5604.91,5675.03,5589.50,5631.63,0
CAC40,20071109,5636.72,5661.41,5493.60,5524.18,0
CAC40,20071112,5491.02,5540.34,5483.71,5535.56,0
CAC40,20071113,5512.32,5554.12,5486.29,5538.91,0
CAC40,20071114,5598.91,5638.82,5591.04,5613.60,0
CAC40,20071115,5601.57,5610.98,5526.27,5561.13,0
CAC40,20071116,5519.81,5551.82,5497.09,5523.63,0
CAC40,20071119,5525.66,5564.65,5428.96,5432.57,0
CAC40,20071120,5458.93,5516.66,5412.93,5506.68,0
CAC40,20071121,5432.10,5442.55,5358.76,5381.30,0
CAC40,20071122,5402.22,5433.46,5364.25,5416.10,0
CAC40,20071123,5413.13,5529.80,5411.21,5521.17,0
CAC40,20071126,5560.95,5568.01,5450.55,5458.39,0
CAC40,20071127,5424.26,5467.43,5383.67,5434.17,0
CAC40,20071128,5461.15,5578.08,5406.99,5561.21,0
CAC40,20071129,5596.69,5615.00,5550.00,5598.11,0
CAC40,20071130,5605.43,5685.53,5597.22,5670.57,0
CAC40,20071203,5655.73,5680.48,5620.19,5629.46,0
CAC40,20071204,5621.18,5621.87,5538.32,5547.21,0
CAC40,20071205,5591.69,5663.22,5577.27,5659.07,0
CAC40,20071206,5679.11,5724.51,5627.68,5673.76,0
CAC40,20071207,5710.63,5744.76,5708.54,5718.75,0
CAC40,20071210,5685.96,5771.44,5681.36,5750.92,0
CAC40,20071211,5765.98,5768.22,5702.53,5724.76,0
CAC40,20071212,5646.72,5795.22,5625.01,5743.32,0
CAC40,20071213,5674.87,5677.20,5582.11,5590.91,0
CAC40,20071214,5627.55,5631.54,5560.59,5605.36,0
CAC40,20071217,5532.66,5541.56,5499.57,5514.88,0
CAC40,20071218,5502.07,5581.18,5502.07,5509.37,0
CAC40,20071219,5518.58,5547.76,5465.98,5497.42,0
CAC40,20071220,5521.60,5549.52,5493.75,5511.45,0
CAC40,20071221,5574.28,5622.61,5562.68,5602.77,0
CAC40,20071224,5621.80,5621.80,5603.40,5614.28,0
CAC40,20071227,5639.26,5656.14,5617.66,5627.48,0
CAC40,20071228,5600.01,5640.00,5593.92,5627.25,0
CAC40,20071231,5621.12,5621.83,5600.62,5614.08,0
CAC40,20080102,5598.93,5665.94,5530.43,5550.36,0
CAC40,20080103,5538.24,5559.05,5515.61,5546.08,0
CAC40,20080104,5542.69,5567.09,5417.53,5446.79,0
CAC40,20080107,5434.66,5475.25,5429.32,5452.83,0
CAC40,20080108,5479.53,5533.93,5471.14,5495.67,0
CAC40,20080109,5459.25,5463.07,5420.06,5435.42,0
CAC40,20080110,5467.74,5471.82,5394.52,5400.43,0
CAC40,20080111,5392.28,5410.91,5349.25,5371.41,0
CAC40,20080114,5347.72,5421.22,5343.25,5403.51,0
CAC40,20080115,5387.44,5394.14,5250.09,5250.82,0
CAC40,20080116,5216.22,5289.05,5177.68,5225.39,0
CAC40,20080117,5270.24,5278.50,5150.24,5157.09,0
CAC40,20080118,5167.79,5231.56,5081.23,5092.40,0
CAC40,20080121,5008.38,5012.53,4726.76,4744.45,0
CAC40,20080122,4627.38,4903.99,4505.14,4842.54,0
CAC40,20080123,4933.69,4945.16,4591.24,4636.76,0
CAC40,20080124,4783.76,4916.98,4773.53,4916.98,0
CAC40,20080125,4994.59,4999.50,4855.43,4878.12,0
CAC40,20080128,4810.25,4854.34,4755.98,4848.30,0
CAC40,20080129,4893.49,4949.40,4868.01,4941.45,0
CAC40,20080130,4909.46,4911.80,4841.30,4873.57,0
CAC40,20080131,4867.36,4907.67,4762.73,4869.79,0
CAC40,20080201,4942.59,5009.16,4927.18,4978.06,0
CAC40,20080204,5023.34,5024.81,4954.93,4973.64,0
CAC40,20080205,4970.79,4970.79,4767.45,4776.86,0
CAC40,20080206,4736.49,4823.03,4734.24,4816.43,0
CAC40,20080207,4789.50,4797.54,4683.06,4723.80,0
CAC40,20080208,4761.63,4789.38,4679.80,4709.65,0
CAC40,20080211,4653.15,4734.73,4644.74,4682.70,0
CAC40,20080212,4723.79,4846.97,4676.10,4840.71,0
CAC40,20080213,4792.11,4887.31,4781.50,4855.40,0
CAC40,20080214,4917.99,4926.33,4835.77,4858.65,0
CAC40,20080215,4856.52,4877.66,4743.93,4771.79,0
CAC40,20080218,4812.72,4879.23,4810.29,4861.80,0
CAC40,20080219,4847.48,4940.36,4806.17,4885.83,0
CAC40,20080220,4826.23,4866.90,4779.14,4812.81,0
CAC40,20080221,4858.66,4905.17,4834.04,4858.85,0
CAC40,20080222,4821.03,4878.18,4786.67,4824.55,0
CAC40,20080225,4881.30,4925.94,4870.41,4919.26,0
CAC40,20080226,4952.81,4980.65,4917.15,4973.07,0
CAC40,20080227,4990.78,4992.77,4892.59,4968.82,0
CAC40,20080228,4940.59,4964.09,4856.05,4865.23,0
CAC40,20080229,4837.11,4873.02,4768.53,4790.66,0
CAC40,20080303,4716.99,4764.15,4698.00,4742.66,0
CAC40,20080304,4751.57,4782.86,4655.25,4675.91,0
CAC40,20080305,4723.69,4767.59,4689.03,4756.42,0
CAC40,20080306,4757.85,4760.17,4664.14,4678.05,0
CAC40,20080307,4636.01,4661.88,4576.59,4618.96,0
CAC40,20080310,4594.18,4625.98,4534.58,4566.99,0
CAC40,20080311,4589.28,4683.18,4566.95,4627.69,0
CAC40,20080312,4707.90,4741.89,4678.62,4697.10,0
CAC40,20080313,4613.16,4642.20,4547.09,4630.19,0
CAC40,20080314,4630.38,4707.83,4544.62,4592.15,0
CAC40,20080317,4457.68,4505.97,4416.71,4431.04,0
CAC40,20080318,4502.49,4593.00,4481.80,4582.59,0
CAC40,20080319,4628.31,4652.67,4533.18,4555.95,0
CAC40,20080320,4507.29,4553.28,4480.87,4533.72,0
CAC40,20080325,4670.97,4699.90,4647.54,4692.00,0
CAC40,20080326,4656.54,4693.62,4647.92,4676.68,0
CAC40,20080327,4667.99,4750.63,4664.97,4719.53,0
CAC40,20080328,4722.51,4740.78,4679.53,4695.92,0
CAC40,20080331,4651.11,4711.78,4622.26,4707.07,0
CAC40,20080401,4685.32,4876.84,4681.24,4866.00,0
CAC40,20080402,4901.30,4923.40,4856.39,4911.97,0
CAC40,20080403,4921.41,4921.41,4853.96,4887.87,0
CAC40,20080404,4912.31,4919.96,4848.67,4900.88,0
CAC40,20080407,4936.73,4959.97,4926.67,4944.60,0
CAC40,20080408,4909.55,4914.43,4878.73,4912.69,0
CAC40,20080409,4886.58,4924.57,4868.19,4874.97,0
CAC40,20080410,4868.56,4880.59,4789.63,4859.42,0
CAC40,20080411,4893.70,4917.89,4775.16,4797.93,0
CAC40,20080414,4753.99,4793.63,4750.28,4766.49,0
CAC40,20080415,4801.82,4820.75,4741.06,4780.68,0
CAC40,20080416,4832.56,4863.06,4789.28,4855.10,0
CAC40,20080417,4876.05,4900.66,4834.22,4862.14,0
CAC40,20080418,4883.32,4976.37,4878.40,4961.69,0
CAC40,20080421,4955.46,4961.31,4885.13,4910.35,0
CAC40,20080422,4885.81,4930.16,4849.88,4872.64,0
CAC40,20080423,4889.82,4950.63,4850.91,4944.65,0
