"350200575",TARNÓW,"2025","02","14",2.8,,-1.1,,0.0,,-1.5,,0.0,,S,,"9",,"9",,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","02","15",-0.7,,-5.1,,-3.0,,-8.5,,0.1,,W,,"8",,"8",0.5,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","02","16",-1.0,,-10.5,,-4.6,,-14.7,,0.1,,W,,"8",,"8",3.6,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"09",,,"9",,"8"
"350200575",TARNÓW,"2025","02","17",-0.3,,-11.2,,-6.2,,-15.5,,0.3,,W,,"8",,"8",7.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"12",,,"9",,"8"
"350200575",TARNÓW,"2025","02","18",-0.3,,-12.8,,-5.4,,-16.6,,0.3,,W,,"9",,"9",4.9,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"16",,,"9",,"8"
"350200575",TARNÓW,"2025","02","19",2.8,,-4.3,,-2.3,,-10.2,,0.2,,S,,"9",,"9",3.6,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"17",,,"9",,"8"
"350200575",TARNÓW,"2025","02","20",3.1,,-10.4,,-3.5,,-14.6,,,"9",,,"9",,"9",7.7,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"18",,,"9",,"8"
"350200575",TARNÓW,"2025","02","21",5.4,,-9.2,,-1.4,,-14.7,,,"9",,,"9",,"9",7.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"19",,,"9",,"8"
"350200575",TARNÓW,"2025","02","22",6.8,,-3.4,,1.2,,-9.4,,,"9",,,"8",,"8",9.5,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"20",,,"9",,"8"
"350200575",TARNÓW,"2025","02","23",10.2,,-2.6,,3.6,,-8.3,,2.4,,W,,"8",,"8",8.1,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"18",,,"9",,"8"
